E,E481,L,14.00,old,2012-12-06 00:00:00+00:00,1970-01-01 00:00:00+00:00,18 Boxes O/R Masks,1970-01-01 00:00:00+00:00,1,,
E,E482,S,5.00,old,2012-12-06 00:00:00+00:00,1970-01-01 00:00:00+00:00,292 Head Covers,1970-01-01 00:00:00+00:00,1,,
E,E483,L,17.50,old,2012-12-06 00:00:00+00:00,1970-01-01 00:00:00+00:00,O/R Paper Gowns un sterile,1970-01-01 00:00:00+00:00,1,,
E,E484,L,19.00,old,2012-12-06 00:00:00+00:00,1970-01-01 00:00:00+00:00,45 O/R Paper Gowns un sterile,1970-01-01 00:00:00+00:00,1,,
E,E485,S,13.00,old,2012-12-06 00:00:00+00:00,2014-07-01 00:00:00+00:00,Gloves Assorted sizes  sterile,1970-01-01 00:00:00+00:00,1,,
E,E486,L,23.00,old,2012-12-14 00:00:00+00:00,2014-01-01 00:00:00+00:00,Gowns (O/R paper -40<CMA>Film Gowns-45,1970-01-01 00:00:00+00:00,1,,
E,E487,L,14.50,old,2012-12-14 00:00:00+00:00,1970-01-01 00:00:00+00:00,Masks Face O/R,1970-01-01 00:00:00+00:00,1,,
E,E488,L,17.00,old,2012-12-14 00:00:00+00:00,2016-11-01 00:00:00+00:00,35 O/R Gowns sterile,2013-01-30 00:00:00+00:00,1,Emme Nylander,Emme Nylander
E,E489,S,15.00,old,2012-12-14 00:00:00+00:00,2015-01-01 00:00:00+00:00,Sterile Gloves,1970-01-01 00:00:00+00:00,1,,
E,E490,S,20.00,old,2012-12-14 00:00:00+00:00,1970-01-01 00:00:00+00:00,Unsterile Gloves,1970-01-01 00:00:00+00:00,1,,
E,E495,L,19.50,old,2012-11-27 00:00:00+00:00,1970-01-01 00:00:00+00:00,46 O/R Gowns,1970-01-01 00:00:00+00:00,1,,
E,E496,S,14.50,old,2012-11-30 00:00:00+00:00,1970-01-01 00:00:00+00:00,Unsterile boxed gloves x200 lg.<CMA> x100 sm.<CMA> x500 XL<CMA> x150 Md.,1970-01-01 00:00:00+00:00,1,,
E,E497,S,13.00,old,2012-11-30 00:00:00+00:00,2014-11-01 00:00:00+00:00,UnsterileBoxed gloves 800 med.,1970-01-01 00:00:00+00:00,1,,
E,E498,S,18.50,old,2012-11-30 00:00:00+00:00,1970-01-01 00:00:00+00:00,1000 unsterile boxed gloves size x/lg,1970-01-01 00:00:00+00:00,1,,
E,E499,S,18.50,old,2012-11-30 00:00:00+00:00,1970-01-01 00:00:00+00:00,1000 unsteril boxed gloves size x/lg,1970-01-01 00:00:00+00:00,1,,
E,E500,S,17.00,old,2012-11-30 00:00:00+00:00,1970-01-01 00:00:00+00:00,1100 unsterile boxed gloves,1970-01-01 00:00:00+00:00,1,,
E,E501,S,17.50,old,2012-11-30 00:00:00+00:00,1970-01-01 00:00:00+00:00,1200 unsterile boxed gloves size sm.,1970-01-01 00:00:00+00:00,1,,
E,E502,S,21.50,old,2012-11-30 00:00:00+00:00,1970-01-01 00:00:00+00:00,1200 unsterile boxed gloves size x/lg.,1970-01-01 00:00:00+00:00,1,,
E,E503,S,20.00,old,2012-11-30 00:00:00+00:00,1970-01-01 00:00:00+00:00,1300 unsterile boxed gloves size med.,1970-01-01 00:00:00+00:00,1,,
E,E504,S,16.00,old,2012-11-30 00:00:00+00:00,1970-01-01 00:00:00+00:00,Unsterile gloves loose bags assorted sizes,1970-01-01 00:00:00+00:00,1,,
E,E505,S,15.00,old,2012-11-30 00:00:00+00:00,1970-01-01 00:00:00+00:00,Unsterile gloves assorted sizes,1970-01-01 00:00:00+00:00,1,,
E,E506,S,18.00,old,2012-11-30 00:00:00+00:00,1970-01-01 00:00:00+00:00,1000 unsterile boxed gloves size x/lg,1970-01-01 00:00:00+00:00,1,,
E,E507,S,18.00,old,2012-11-30 00:00:00+00:00,1970-01-01 00:00:00+00:00,1000 unsterile boxed gloves size x/lg,1970-01-01 00:00:00+00:00,1,,
E,E508,S,18.00,old,2012-11-30 00:00:00+00:00,1970-01-01 00:00:00+00:00,1000 unsterile boxed gloves size x/lg,1970-01-01 00:00:00+00:00,1,,
E,E509,S,18.00,old,2012-11-30 00:00:00+00:00,1970-01-01 00:00:00+00:00,1000 unsterile boxed gloves size x/lg,1970-01-01 00:00:00+00:00,1,,
E,E510,S,18.50,old,2012-11-30 00:00:00+00:00,1970-01-01 00:00:00+00:00,1000 unsterile boxed gloves size x/lg,1970-01-01 00:00:00+00:00,1,,
E,E511,S,14.50,old,2012-11-30 00:00:00+00:00,1970-01-01 00:00:00+00:00,600 x/sm 400 sm  unsterile boxed gloves,1970-01-01 00:00:00+00:00,1,,
E,E512,S,21.00,old,2012-11-30 00:00:00+00:00,1970-01-01 00:00:00+00:00,1100  unsterile boxed gloves size x/lg,1970-01-01 00:00:00+00:00,1,,
E,E513,S,16.50,old,2012-11-30 00:00:00+00:00,1970-01-01 00:00:00+00:00,1000 unsterile boxed gloves sixe x/lg,1970-01-01 00:00:00+00:00,1,,
E,E514,S,14.50,old,2012-11-30 00:00:00+00:00,1970-01-01 00:00:00+00:00,Unsterile boxed gloves sizes 500 sm +500 lg,1970-01-01 00:00:00+00:00,1,,
E,E515,S,18.00,old,2012-11-30 00:00:00+00:00,1970-01-01 00:00:00+00:00,1000 unsterile boxed gloves size x/lg,1970-01-01 00:00:00+00:00,1,,
E,E516,S,16.00,old,2012-11-08 00:00:00+00:00,1970-01-01 00:00:00+00:00,Unsterile gloves 226 assorted sizes,1970-01-01 00:00:00+00:00,1,,
E,E517,L,12.00,old,2012-11-30 00:00:00+00:00,1970-01-01 00:00:00+00:00,160 Masks@Hats+shoe covers+ leggings,1970-01-01 00:00:00+00:00,1,,
E,E518,S,18.50,old,2012-12-03 00:00:00+00:00,1970-01-01 00:00:00+00:00,1000 unsterile boxed gloves ex/lg,1970-01-01 00:00:00+00:00,1,,
E,E519,S,15.00,old,2012-12-03 00:00:00+00:00,1970-01-01 00:00:00+00:00,1000  unsterile boxed gloves,1970-01-01 00:00:00+00:00,1,,
E,E520,S,22.00,old,2013-01-04 00:00:00+00:00,1970-01-01 00:00:00+00:00,Personal care (lotion<CMA>wash<CMA>shampoo<CMA>),1970-01-01 00:00:00+00:00,1,,
E,E521,L,18.50,old,2013-01-04 00:00:00+00:00,1970-01-01 00:00:00+00:00,Masks Procedure ear loop,1970-01-01 00:00:00+00:00,1,,
E,E522,S,11.00,old,2013-01-04 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gloves sterile (sizes 7 to 10.5<CMA> Exam gloves),1970-01-01 00:00:00+00:00,1,,
E,E523,L,19.50,old,2013-01-04 00:00:00+00:00,1970-01-01 00:00:00+00:00,52 Unsteril Paper Gowns,1970-01-01 00:00:00+00:00,1,,
E,E524,S,12.50,old,2013-01-04 00:00:00+00:00,1970-01-01 00:00:00+00:00,600 Boxed Gloves,1970-01-01 00:00:00+00:00,1,,
E,E525,S,13.50,old,2013-01-04 00:00:00+00:00,1970-01-01 00:00:00+00:00,600 Boxed Gloves - small assorted sizes,1970-01-01 00:00:00+00:00,1,,
E,E526,S,16.00,old,2013-01-04 00:00:00+00:00,1970-01-01 00:00:00+00:00,Boxed Gloves (400 sm.<CMA>700 med. assorted loose,1970-01-01 00:00:00+00:00,1,,
E,E527,S,16.00,old,2013-01-08 00:00:00+00:00,2014-01-01 00:00:00+00:00,Gloves( sterile sizes 5.5 to 7.5 total 177,1970-01-01 00:00:00+00:00,1,,
E,E528,L,17.00,old,2013-01-08 00:00:00+00:00,2016-03-01 00:00:00+00:00,25 O/R Gowns,1970-01-01 00:00:00+00:00,1,April Williams,April Williams
E,E529,S,13.50,old,2013-01-08 00:00:00+00:00,2014-01-01 00:00:00+00:00,Gloves (sterile) 72 size 6 <CMA> 39 size 6.5 <CMA> 65 size 7,2013-08-15 00:00:00+00:00,1,Rochester Community Animal Clinic,Rochester Community Animal Clinic
E,E530,S,15.50,old,2013-01-08 00:00:00+00:00,2014-01-01 00:00:00+00:00,Gloves sterile ( size 8 x38 <CMA> size 8.5 x48 <CMA> large x123 <CMA> med. x18 <CMA> sm. x8,1970-01-01 00:00:00+00:00,1,,
E,E531,S,10.50,old,2013-01-08 00:00:00+00:00,1970-01-01 00:00:00+00:00,Sterile Exam Gloves ( Sizes - 1-22 <CMA> med -65 <CMA> 6 -42 <CMA> 7-50,1970-01-01 00:00:00+00:00,1,,
E,E532,S,20.00,old,2013-01-08 00:00:00+00:00,2014-10-01 00:00:00+00:00,Gloves Boxed unsterile  sizes med x6 <CMA>sm.x6 <CMA>x-sm. x3,1970-01-01 00:00:00+00:00,1,,
E,E533,S,15.50,old,2013-01-08 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gloves Boxed  (sm. size x 12 ),1970-01-01 00:00:00+00:00,1,,
E,E534,S,16.00,old,2013-01-08 00:00:00+00:00,2014-09-01 00:00:00+00:00,Gloves Boxed,1970-01-01 00:00:00+00:00,1,,
E,E535,S,14.00,old,2013-01-08 00:00:00+00:00,1970-01-01 00:00:00+00:00,Sterile Exam Gloves ( sizes <CMA>7.5 x90 <CMA>8x60 <CMA>8.5x40 ),1970-01-01 00:00:00+00:00,1,,
E,E536,L,18.50,old,2013-01-08 00:00:00+00:00,2016-11-01 00:00:00+00:00,33 Gowns O/R,1970-01-01 00:00:00+00:00,1,April Williams,April Williams
E,E537,L,16.00,old,2013-01-18 00:00:00+00:00,1970-01-01 00:00:00+00:00,Masks ( O/R procedure ear loop ),1970-01-01 00:00:00+00:00,1,,
E,E538,L,17.00,old,2013-01-28 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gowns Paper O/R x 48,1970-01-01 00:00:00+00:00,1,,
E,E539,L,19.00,old,2013-01-28 00:00:00+00:00,1970-01-01 00:00:00+00:00,50 Gowns O/R,1970-01-01 00:00:00+00:00,1,,
E,E540,L,19.00,old,2013-01-28 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gowns O/R Paper x 40,1970-01-01 00:00:00+00:00,1,,
E,E541,L,19.50,old,2013-01-28 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gowns  Paper O/R x 48,1970-01-01 00:00:00+00:00,1,,
E,E542,S,16.50,old,2013-02-06 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gloves assorted sizes 5.5 to 9,1970-01-01 00:00:00+00:00,1,,
E,E543,S,18.00,old,2013-02-06 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gowns O/R Paper x47,1970-01-01 00:00:00+00:00,1,,
E,E544,L,20.00,old,2013-02-06 00:00:00+00:00,1970-01-01 00:00:00+00:00,Unsterile Paper Gowns x 50,1970-01-01 00:00:00+00:00,1,,
E,E545,L,21.50,old,2013-02-06 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gowns Paper  O/R x 50,1970-01-01 00:00:00+00:00,1,,
E,E546,L,19.00,old,2013-02-06 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gowns Paper O/R x 50,1970-01-01 00:00:00+00:00,1,,
E,E547,S,14.00,old,2013-02-07 00:00:00+00:00,1970-01-01 00:00:00+00:00,unsterile boxed  gloves,1970-01-01 00:00:00+00:00,1,,
E,E548,S,14.00,old,2013-02-07 00:00:00+00:00,1970-01-01 00:00:00+00:00,unsterile boxed gloves,1970-01-01 00:00:00+00:00,1,,
E,E549,S,17.50,old,2013-02-11 00:00:00+00:00,1970-01-01 00:00:00+00:00,unsterile gloves<CMA> loose,1970-01-01 00:00:00+00:00,1,,
E,E550,L,21.50,old,2013-02-18 00:00:00+00:00,1970-01-01 00:00:00+00:00,50 paper Or gowns,1970-01-01 00:00:00+00:00,1,,
E,E551,L,16.00,old,2013-02-18 00:00:00+00:00,1970-01-01 00:00:00+00:00,OR masks,1970-01-01 00:00:00+00:00,1,,
E,E552,S,9.50,old,2013-02-20 00:00:00+00:00,1970-01-01 00:00:00+00:00,unsterile boxed gloves<CMA> XS<CMA> #8,1970-01-01 00:00:00+00:00,1,,
E,E553,S,18.00,old,2013-02-20 00:00:00+00:00,1970-01-01 00:00:00+00:00,unsterile boxed gloves<CMA> L<CMA> #10,1970-01-01 00:00:00+00:00,1,,
E,E554,S,18.50,old,2013-02-20 00:00:00+00:00,1970-01-01 00:00:00+00:00,unsterile boxed gloves<CMA> #10,1970-01-01 00:00:00+00:00,1,,
E,E555,S,10.50,old,2013-02-20 00:00:00+00:00,1970-01-01 00:00:00+00:00,disposable blue plastic gowns<CMA> 8 boxes of 15,1970-01-01 00:00:00+00:00,1,,
E,E556,S,16.00,old,2013-02-20 00:00:00+00:00,1970-01-01 00:00:00+00:00,unsterile boxed gloves<CMA> #10,1970-01-01 00:00:00+00:00,1,,
E,E557,S,16.00,old,2013-02-20 00:00:00+00:00,1970-01-01 00:00:00+00:00,unsterile boxed gloves<CMA> #10,1970-01-01 00:00:00+00:00,1,,
E,E558,S,11.50,old,2013-02-27 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gloves (Boxed unsterile X-Sm.X 10 boxes),1970-01-01 00:00:00+00:00,1,,
E,E559,S,13.00,old,2013-02-27 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gloves ( Boxed Unsterile X-Sm. x 9 boxes ),1970-01-01 00:00:00+00:00,1,,
E,E560,S,14.00,old,2013-02-27 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gloves Unsterile (med x 11 boxes ),1970-01-01 00:00:00+00:00,1,,
E,E561,S,16.50,old,2013-02-27 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gloves ( boxed unsterile X sm. X 11 boxes,1970-01-01 00:00:00+00:00,1,,
E,E562,L,19.00,old,2013-02-20 00:00:00+00:00,1970-01-01 00:00:00+00:00,Masks  ( Molded face Masks x 11 boxes 100 masks per. box / Ear Drop Procedure masks x 11 boxes 50 masks per. box,1970-01-01 00:00:00+00:00,1,,
E,E563,L,18.00,old,2013-02-27 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gloves Paper O/R x-50,1970-01-01 00:00:00+00:00,1,,
E,E564,S,15.00,old,2013-03-15 00:00:00+00:00,2014-08-01 00:00:00+00:00,Gloves (sterile) all sizes,1970-01-01 00:00:00+00:00,1,,
E,E565,S,17.50,old,2013-03-15 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gloves all sizes,1970-01-01 00:00:00+00:00,1,,
E,E566,L,19.50,old,2013-03-26 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gowns (unsterile<CMA> paper) x 50,1970-01-01 00:00:00+00:00,1,,
E,E567,L,19.00,old,2013-03-26 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gowns (unsterile<CMA> paper): Lg. x 2; XL x 29; 2XL x 3; 3XL x 8; 4XL x 1,1970-01-01 00:00:00+00:00,1,,
E,E568,L,18.50,old,2013-03-26 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gowns (unsterile<CMA> paper) x 50,1970-01-01 00:00:00+00:00,1,,
E,E569,L,19.00,old,2013-03-26 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gowns (unsterile<CMA> paper) x 50,1970-01-01 00:00:00+00:00,1,,
E,E570,L,17.00,old,3013-03-26 00:00:00+00:00,1970-01-01 00:00:00+00:00,Masks (unsterile): approx. 700 cone (regular); 52 heavy-duty cone; approx. 150 surgical; loose,1970-01-01 00:00:00+00:00,1,,
E,E571,S,4.00,old,2013-04-10 00:00:00+00:00,1970-01-01 00:00:00+00:00,Head Covers,1970-01-01 00:00:00+00:00,1,,
E,E572,S,15.60,old,2013-04-10 00:00:00+00:00,2014-06-01 00:00:00+00:00,Sterile Gloves x156,1970-01-01 00:00:00+00:00,1,,
E,E573,S,16.80,old,2013-04-11 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gloves Boxed Unsterile x lgx3 <CMA>Lg x 7,1970-01-01 00:00:00+00:00,1,,
E,E574,S,13.40,old,2013-04-11 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gloves Boxed Unsterile ( 1 bag loose sizes 6<CMA>61/2 <CMA>7<CMA>71/2,1970-01-01 00:00:00+00:00,1,,
E,E575,S,14.00,old,2013-04-11 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gloves Unsterile 2 Loose Bags include sizes (6-61/2  -7 1/2 ),1970-01-01 00:00:00+00:00,1,,
E,E576,S,24.00,old,2013-04-11 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gloves B0xed Unsterile Sizes (8 med. 2-ex lg. all latex),1970-01-01 00:00:00+00:00,1,,
E,E577,S,19.50,old,2013-04-11 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gloves Boxed Unsterile Lg. x 13 all vinal,1970-01-01 00:00:00+00:00,1,,
E,E578,S,15.40,old,2013-04-11 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gloves Boxed Unsterile Vinal Lg. x 10,1970-01-01 00:00:00+00:00,1,,
E,E579,S,19.20,old,2013-04-11 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gloves Boxed Unsterile  X/L x 10,1970-01-01 00:00:00+00:00,1,,
E,E580,L,15.00,old,2013-04-11 00:00:00+00:00,1970-01-01 00:00:00+00:00,Masks,1970-01-01 00:00:00+00:00,1,,
E,E581,L,20.00,old,2013-04-11 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gowns (unsterile Paper) x 54,1970-01-01 00:00:00+00:00,1,,
E,E582,L,14.00,old,2013-04-26 00:00:00+00:00,1970-01-01 00:00:00+00:00,Masks,1970-01-01 00:00:00+00:00,1,,
E,E583,S,16.20,old,2013-04-26 00:00:00+00:00,1970-01-01 00:00:00+00:00,gloves<CMA> boxed<CMA> unsterile<CMA> 10 boxes of 100,1970-01-01 00:00:00+00:00,1,,
E,E584,S,16.80,old,2013-04-26 00:00:00+00:00,1970-01-01 00:00:00+00:00,gloves<CMA> boxed<CMA> unsterile<CMA> 10 boxes of 100,1970-01-01 00:00:00+00:00,1,,
E,E585,S,17.20,old,2013-04-26 00:00:00+00:00,1970-01-01 00:00:00+00:00,gloves<CMA> boxed<CMA> unsterile<CMA> 10 boxes of 100,1970-01-01 00:00:00+00:00,1,,
E,E586,S,17.00,old,2013-04-26 00:00:00+00:00,1970-01-01 00:00:00+00:00,gloves<CMA>boxed<CMA> unsterile<CMA> 9 boxes of150,1970-01-01 00:00:00+00:00,1,,
E,E587,S,18.80,old,2013-04-26 00:00:00+00:00,1970-01-01 00:00:00+00:00,gloves<CMA> boxed<CMA>unsterile<CMA> 9 boxes of 150,1970-01-01 00:00:00+00:00,1,,
E,E588,S,14.60,old,2013-04-26 00:00:00+00:00,2014-05-01 00:00:00+00:00,gloves<CMA> steril<CMA>assorted sizes,1970-01-01 00:00:00+00:00,1,,
E,E589,S,16.00,old,2013-04-26 00:00:00+00:00,1970-01-01 00:00:00+00:00,gloves<CMA>unsterile<CMA> assorted sizes,1970-01-01 00:00:00+00:00,1,,
E,E590,S,12.60,old,2013-04-26 00:00:00+00:00,1970-01-01 00:00:00+00:00,gloves<CMA> unsterile<CMA> boxed<CMA> assorted sizes,1970-01-01 00:00:00+00:00,1,,
E,E591,S,15.80,old,2013-04-26 00:00:00+00:00,1970-01-01 00:00:00+00:00,gloves<CMA> unsterile<CMA> boxed med #9<CMA> large #1,1970-01-01 00:00:00+00:00,1,,
E,E592,S,15.00,old,2013-04-26 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gloves<CMA> unsterile<CMA> boxed,1970-01-01 00:00:00+00:00,1,,
E,E593,S,13.60,old,2013-04-26 00:00:00+00:00,2018-05-01 00:00:00+00:00,gloves<CMA> sterile<CMA> assorted sizes,1970-01-01 00:00:00+00:00,1,,
E,E594,L,19.00,old,2013-04-26 00:00:00+00:00,1970-01-01 00:00:00+00:00,gowns<CMA> paper,1970-01-01 00:00:00+00:00,1,,
E,E595,L,19.80,old,2013-04-26 00:00:00+00:00,1970-01-01 00:00:00+00:00,OR gowns<CMA> paper,1970-01-01 00:00:00+00:00,1,,
E,E596,S,15.60,old,2013-05-13 00:00:00+00:00,1970-01-01 00:00:00+00:00,unsterile boxed gloves,1970-01-01 00:00:00+00:00,1,,
E,E597,L,18.20,old,2013-05-13 00:00:00+00:00,1970-01-01 00:00:00+00:00,unsterile paper gowns,1970-01-01 00:00:00+00:00,1,,
E,E598,L,16.20,old,2013-05-13 00:00:00+00:00,2016-07-01 00:00:00+00:00,sterile surgical gowns,1970-01-01 00:00:00+00:00,1,,
E,E599,L,19.40,old,2013-05-13 00:00:00+00:00,1970-01-01 00:00:00+00:00,unsterile paper gowns,1970-01-01 00:00:00+00:00,1,,
E,E600,L,18.40,old,2013-05-13 00:00:00+00:00,2015-08-01 00:00:00+00:00,sterile surgical<CMA> drapes<CMA> etc.,1970-01-01 00:00:00+00:00,1,,
E,E601,S,15.80,old,2013-06-03 00:00:00+00:00,2014-06-01 00:00:00+00:00,Gloves (sterile) 5.5x10<CMA>6x2<CMA>6.5x60<CMA>7x6<CMA>7.5x45<CMA>8x60<CMA>8.5x2<CMA>smx25<CMA>medx19<CMA>lrgx2,1970-01-01 00:00:00+00:00,1,,
E,E602,S,14.80,old,2013-06-03 00:00:00+00:00,2014-06-01 00:00:00+00:00,Gloves (sterile) 5.5x13<CMA>6x20<CMA>6.5x80<CMA>7x3<CMA>7.5x80<CMA>8.5x8,1970-01-01 00:00:00+00:00,1,,
E,E603,S,15.00,old,2013-06-03 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gloves Boxed (unsterile) 10 boxes of 100 ea medium all vinyl,1970-01-01 00:00:00+00:00,1,,
E,E604,S,13.60,old,2013-06-03 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gloves (unsterile) ( boxes lrg<CMA> 1 box xlrg,1970-01-01 00:00:00+00:00,1,,
E,E605,S,16.80,old,2013-06-03 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gloves (unsterile) 10 boxes lrg,1970-01-01 00:00:00+00:00,1,,
E,E606,L,18.40,old,2013-06-03 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gloves (unsterile) sm x 8 boxes<CMA> lrg x 1 box<CMA> 1 box xlrg,1970-01-01 00:00:00+00:00,1,,
E,E607,L,19.00,old,2013-06-03 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gowns OR (paper),1970-01-01 00:00:00+00:00,1,,
E,E608,L,17.00,old,2013-06-03 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gowns OR (paper),1970-01-01 00:00:00+00:00,1,,
E,E609,L,34.00,old,2013-06-04 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gloves Loose (Unsterile),1970-01-01 00:00:00+00:00,1,,
E,E610,L,13.80,old,2013-06-07 00:00:00+00:00,1970-01-01 00:00:00+00:00,Masks-Surgical loop style,1970-01-01 00:00:00+00:00,1,,
E,E611,L,18.80,old,2013-07-11 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gowns (unsterile paper),1970-01-01 00:00:00+00:00,1,,
E,E612,L,19.80,old,2013-07-11 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gowns (unsterile paper) X47,1970-01-01 00:00:00+00:00,1,,
E,E613,S,15.80,old,2013-07-12 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gloves boxed unsterile lrg x 10,1970-01-01 00:00:00+00:00,1,,
E,E614,S,18.60,old,2013-07-12 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gloves exam loose unsterile various sizes,1970-01-01 00:00:00+00:00,1,,
E,E615,S,17.00,old,2013-07-12 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gloves exam loose unsterile various sizes,1970-01-01 00:00:00+00:00,1,,
E,E616,S,12.00,old,2013-07-12 00:00:00+00:00,2014-09-01 00:00:00+00:00,Gloves sterile 6x1<CMA> 6.5x37<CMA> 7x5<CMA> 7.5x70,1970-01-01 00:00:00+00:00,1,,
E,E617,S,18.60,old,2013-07-12 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gloves loose unsterile 5.5x3<CMA> 6x16<CMA> 6.5x22<CMA> 7x58<CMA> 7.5x48<CMA> 8x74<CMA> 8.5x37<CMA> 9x4,1970-01-01 00:00:00+00:00,1,,
E,E618,S,20.20,old,2013-07-12 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gloves unsterile boxed 10 boxes xl<CMA> 2 boxes lrg,1970-01-01 00:00:00+00:00,1,,
E,E619,S,14.20,old,2013-07-12 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gloves loose unsterile 5.5x3<CMA> 6x16<CMA> 6.5x22<CMA> 7x58<CMA> 7.5x48<CMA> 8x74<CMA> 8.5x37<CMA> 9x4,1970-01-01 00:00:00+00:00,1,,
E,E620,S,15.00,old,2013-07-12 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gloves boxed unsterile 7 lrg<CMA> 3 med,1970-01-01 00:00:00+00:00,1,,
E,E621,S,20.80,old,2013-07-12 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gowns (unsterile paper) X48,1970-01-01 00:00:00+00:00,1,,
E,E622,S,18.80,old,2013-07-12 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gowns (unsterile paper) X48,1970-01-01 00:00:00+00:00,1,,
E,E623,S,20.00,old,2013-07-12 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gowns (unsterile paper) X48,1970-01-01 00:00:00+00:00,1,,
E,E624,L,28.60,old,2013-08-07 00:00:00+00:00,1970-01-01 00:00:00+00:00,Isolation Gowns x235,1970-01-01 00:00:00+00:00,1,,
E,E625,L,16.80,old,2013-08-07 00:00:00+00:00,1970-01-01 00:00:00+00:00,Masks: procedure x 8 boxes; cone x 4 boxes; face shields x 2 boxes; filter x 12 boxes,1970-01-01 00:00:00+00:00,1,,
E,E626,L,19.60,old,2013-08-07 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gowns (unsterile<CMA> paper),1970-01-01 00:00:00+00:00,1,,
E,E627,S,14.10,old,2013-08-07 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gloves (unsterile<CMA> boxed): large x 5 boxes; medium x 1 box; small x 4 boxes,1970-01-01 00:00:00+00:00,1,,
E,E628,S,9.80,old,2013-08-07 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gloves (unsterile<CMA> boxed): medium x 9 boxes; one size fits all x 1 box; 2 bags loose gloves (large x 1 bag; no size x 1 bag,1970-01-01 00:00:00+00:00,1,,
E,E629,S,16.80,old,2013-08-07 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gloves (unsterile<CMA> loose): large x 111; rest of box no size in 3 bags,1970-01-01 00:00:00+00:00,1,,
E,E630,S,20.60,old,2013-08-07 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gloves (unsterile<CMA> loose): 7.5 x 95; 8 x 81; 8.5 x 107,1970-01-01 00:00:00+00:00,1,,
E,E631,S,16.80,old,2013-08-07 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gloves (unsterile<CMA> loose): 5.5 x 227; 6 x 15; 6.5 x 21; 7 x 25; medium x 16,1970-01-01 00:00:00+00:00,1,,
E,E632,S,14.80,old,2013-08-07 00:00:00+00:00,2015-01-01 00:00:00+00:00,Gloves (sterile): 8.5 x 31; 8 x 49; 7.5 x 46; 5.5 x 43; large x 43,1970-01-01 00:00:00+00:00,1,,
E,E633,S,13.40,old,2013-08-07 00:00:00+00:00,2015-01-01 00:00:00+00:00,Gloves (sterile): 6 x 203,1970-01-01 00:00:00+00:00,1,,
E,E634,S,13.20,old,2013-08-07 00:00:00+00:00,2014-10-01 00:00:00+00:00,Gloves (sterile): 7 x 161; medium x 41,1970-01-01 00:00:00+00:00,1,,
E,E635,S,14.80,old,2013-08-07 00:00:00+00:00,2014-12-01 00:00:00+00:00,Gloves (sterile): 6.5 x 177; 9 x 1; 6 - 8.5 x 3; 9 and larger x 1; 6 - 9 x 31,1970-01-01 00:00:00+00:00,1,,
